boost_number,base_price,first_boost_amount,penultimate_boost_amount,last_boost_amount,original_driver_supply,penultimate_driver_supply,last_driver_supply,hour_sin,hour_cos,time_to_ride_start,metro_area_DEN,metro_area_DET,metro_area_DFW,metro_area_LAS,metro_area_LAX,metro_area_MCL,metro_area_MSP,metro_area_NYC,metro_area_PDX,metro_area_SDF,metro_area_SFO,metro_area_STL,metro_area_TPA,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6
8,48.5,0.0,1.56,1.57,841,654,720,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,16.0,0.0,1.57,2.07,204,191,208,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9,35.0,0.0,1.77,1.81,131,180,162,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8,10.0,0.0,1.94,1.99,75,93,86,-0.8660254037844386,0.5,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,16.0,0.0,1.69,1.91,331,327,314,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,14.0,0.0,1.66,1.78,116,156,148,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,25.0,0.0,0.0,0.0,208,208,208,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,48.5,0.0,2.02,1.88,85,97,114,0.0,1.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,10.0,0.0,1.86,2.05,120,134,134,0.25881904510252074,0.9659258262890683,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35.0,0.0,0.0,1.92,142,142,114,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,35.0,0.0,1.59,1.95,118,155,147,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,12.0,0.0,1.8,1.64,202,185,219,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,14.0,0.0,0.0,1.88,255,255,233,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,35.0,0.0,0.0,1.95,216,216,233,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,14.0,0.0,1.68,1.7,114,118,117,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,25.0,0.0,0.0,1.61,732,732,604,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12.0,0.0,2.21,2.61,169,141,161,0.7071067811865476,-0.7071067811865475,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10.0,0.0,2.26,2.04,155,129,118,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,12.0,0.0,1.62,1.55,320,284,260,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25.0,0.0,1.92,1.72,132,118,147,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,48.5,0.0,1.96,1.71,178,175,135,-0.2588190451025208,-0.9659258262890683,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,35.0,0.0,1.78,1.88,134,120,152,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,14.0,0.0,0.0,1.78,197,197,173,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,48.5,0.0,1.73,1.92,201,151,179,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,25.0,0.0,1.81,1.75,171,200,173,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,35.0,0.0,1.76,1.64,116,141,109,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16.0,0.0,1.78,1.67,216,192,253,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,14.0,0.0,3.21,1.72,166,212,191,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,25.0,0.0,1.76,1.95,170,204,200,-0.7071067811865477,0.7071067811865474,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.0,0.0,0.0,0.0,112,112,112,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,10.0,0.0,1.8,1.83,89,94,99,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,35.0,0.0,1.57,1.58,328,260,334,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,35.0,0.0,0.0,0.0,205,205,205,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10.0,0.0,0.0,0.0,188,188,188,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9,16.0,0.0,2.83,1.75,133,127,147,0.7071067811865475,0.7071067811865476,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,12.0,0.0,1.89,2.1,171,174,154,0.8660254037844386,0.5000000000000001,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,10.0,0.0,1.69,1.52,669,643,845,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,35.0,0.0,2.01,1.67,105,115,134,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6,35.0,0.0,1.91,2.32,92,94,97,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,16.0,0.0,0.0,2.06,138,138,133,0.8660254037844388,-0.4999999999999998,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10.0,0.0,0.0,0.0,250,250,250,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,16.0,0.0,1.62,1.65,179,180,189,0.49999999999999994,-0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,10.0,0.0,0.0,2.02,163,163,139,0.258819045102521,-0.9659258262890682,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,12.0,0.0,1.81,1.75,170,176,142,1.2246467991473532e-16,-1.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,25.0,0.0,2.52,1.98,118,109,122,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
9,10.0,0.0,2.24,2.14,80,87,106,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,25.0,0.0,2.72,2.3,91,85,80,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,10.0,0.0,2.26,2.16,133,110,104,-0.8660254037844384,-0.5000000000000004,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,12.0,0.0,1.87,1.71,133,162,146,-0.9659258262890683,-0.25881904510252063,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,48.5,0.0,2.23,1.68,139,124,138,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6,35.0,0.0,1.7,1.93,302,269,285,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,25.0,0.0,1.62,1.89,88,110,117,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,16.0,0.0,1.94,1.69,291,265,299,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,10.0,0.0,0.0,0.0,229,229,229,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8,35.0,0.0,2.0,1.79,107,85,91,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,10.0,0.0,0.0,1.89,165,165,177,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3,16.0,0.0,1.85,2.92,209,214,156,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10,12.0,0.0,2.09,2.31,114,137,133,0.49999999999999994,0.8660254037844387,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,14.0,0.0,1.63,1.97,231,206,264,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6,10.0,0.0,1.52,1.56,814,853,891,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,48.5,0.0,1.67,1.92,141,138,134,0.9659258262890683,0.25881904510252074,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,16.0,0.0,1.73,2.01,95,73,103,1.0,6.123233995736766e-17,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,14.0,0.0,2.19,1.78,272,263,250,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6,10.0,0.0,2.02,1.77,89,105,91,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,25.0,0.0,1.7,2.09,100,112,107,0.7071067811865476,-0.7071067811865475,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,35.0,0.0,0.0,0.0,85,85,85,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9,35.0,0.0,1.95,1.65,144,126,133,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10,16.0,0.0,1.61,2.1,110,137,97,1.2246467991473532e-16,-1.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,25.0,0.0,0.0,1.64,128,128,182,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,12.0,0.0,1.7,1.6,269,255,289,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2,14.0,0.0,1.53,1.57,700,661,614,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,16.0,0.0,1.96,3.19,120,141,119,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,48.5,0.0,3.64,2.26,173,223,191,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,10.0,0.0,1.65,1.98,269,282,281,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,35.0,0.0,1.91,1.83,178,181,173,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7,10.0,0.0,1.79,1.66,308,300,276,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,14.0,0.0,2.63,1.94,82,86,94,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,25.0,0.0,1.69,1.59,180,170,171,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,25.0,0.0,0.0,0.0,214,214,214,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4,16.0,0.0,1.76,1.66,163,157,159,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,16.0,0.0,1.82,1.79,256,208,201,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,25.0,0.0,0.0,1.79,165,165,138,0.49999999999999994,0.8660254037844387,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,16.0,0.0,1.67,2.17,90,118,92,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9,25.0,0.0,1.74,2.2,128,143,157,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,14.0,0.0,1.63,1.96,119,93,106,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,16.0,0.0,3.17,2.39,107,100,110,1.0,6.123233995736766e-17,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,25.0,0.0,1.56,2.06,143,118,124,0.9659258262890683,-0.25881904510252063,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,16.0,0.0,0.0,1.54,641,641,878,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10.0,0.0,0.0,0.0,128,128,128,0.7071067811865476,-0.7071067811865475,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,35.0,0.0,1.71,2.39,114,109,92,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,10.0,0.0,1.58,1.58,636,815,896,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,12.0,0.0,1.68,1.76,211,164,152,1.2246467991473532e-16,-1.0,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,25.0,0.0,1.57,2.32,119,131,114,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,12.0,0.0,2.49,2.25,153,185,178,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,25.0,0.0,2.03,1.95,184,169,155,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9,35.0,0.0,1.81,1.64,223,216,238,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,16.0,0.0,1.7,1.6,271,220,275,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,25.0,0.0,0.0,0.0,226,226,226,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,10.0,0.0,2.07,1.69,81,101,84,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,16.0,0.0,1.74,1.8,269,262,216,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,35.0,0.0,0.0,0.0,155,155,155,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,10.0,0.0,1.77,1.7,194,190,214,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,16.0,0.0,1.83,2.13,90,104,102,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,25.0,0.0,1.65,1.68,202,265,205,0.0,1.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,25.0,0.0,0.0,0.0,185,185,185,0.25881904510252074,0.9659258262890683,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,10.0,0.0,1.74,1.72,308,358,270,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,14.0,0.0,2.07,1.66,168,141,173,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
8,25.0,0.0,1.76,1.82,117,104,134,0.8660254037844386,0.5000000000000001,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,14.0,0.0,1.62,1.56,652,670,704,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,16.0,0.0,2.0,1.64,132,179,129,1.0,6.123233995736766e-17,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,14.0,0.0,1.59,1.75,210,207,158,0.9659258262890683,-0.25881904510252063,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,10.0,0.0,2.01,1.58,73,79,83,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,12.0,0.0,2.02,1.79,196,199,201,0.7071067811865476,-0.7071067811865475,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,12.0,0.0,1.59,1.56,681,632,756,0.49999999999999994,-0.8660254037844387,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,10.0,0.0,1.76,1.66,114,139,101,0.258819045102521,-0.9659258262890682,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,48.5,0.0,2.3,2.04,136,110,100,1.2246467991473532e-16,-1.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,12.0,0.0,2.18,1.94,103,75,93,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,10.0,0.0,2.14,2.15,94,85,118,-0.4999999999999998,-0.8660254037844388,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,25.0,0.0,1.62,1.62,257,309,312,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,14.0,0.0,1.78,1.59,350,270,310,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,12.0,0.0,1.72,1.87,102,104,92,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25.0,0.0,0.0,0.0,105,105,105,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,12.0,0.0,1.79,1.62,224,242,236,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,16.0,0.0,0.0,0.0,115,115,115,-0.8660254037844386,0.5,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,10.0,0.0,2.03,1.6,218,217,249,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10,10.0,0.0,1.77,2.37,256,178,238,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,25.0,0.0,0.0,0.0,209,209,209,-0.2588190451025215,0.9659258262890681,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,48.5,0.0,0.0,0.0,163,163,163,0.0,1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7,16.0,0.0,1.95,2.31,103,99,95,0.25881904510252074,0.9659258262890683,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,14.0,0.0,1.81,1.78,102,113,85,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,16.0,0.0,3.43,1.8,146,122,146,0.7071067811865475,0.7071067811865476,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,48.5,0.0,2.45,2.53,104,82,99,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,16.0,0.0,1.52,1.61,684,841,791,0.9659258262890683,0.25881904510252074,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,35.0,0.0,0.0,0.0,210,210,210,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,14.0,0.0,0.0,0.0,160,160,160,0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6,14.0,0.0,1.83,1.81,172,158,173,0.8660254037844388,-0.4999999999999998,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,16.0,0.0,1.58,2.0,184,187,194,0.7071067811865476,-0.7071067811865475,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,12.0,0.0,1.95,1.72,205,216,182,0.49999999999999994,-0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35.0,0.0,0.0,1.64,154,154,144,0.258819045102521,-0.9659258262890682,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,12.0,0.0,1.67,1.68,167,179,165,1.2246467991473532e-16,-1.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,16.0,0.0,0.0,0.0,73,73,73,-0.2588190451025208,-0.9659258262890683,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,12.0,0.0,1.7,1.97,97,116,129,-0.4999999999999998,-0.8660254037844388,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,14.0,0.0,1.92,2.75,87,103,80,-0.7071067811865471,-0.7071067811865479,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,14.0,0.0,0.0,0.0,214,214,214,-0.8660254037844384,-0.5000000000000004,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7,12.0,0.0,1.8,1.75,167,239,225,-0.9659258262890683,-0.25881904510252063,36.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
9,14.0,0.0,2.06,1.65,139,166,167,-1.0,-1.8369701987210297e-16,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,10.0,0.0,2.67,2.06,115,123,139,-0.9659258262890684,0.2588190451025203,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9,14.0,0.0,2.89,1.98,153,118,148,-0.8660254037844386,0.5,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,16.0,0.0,1.87,1.64,141,135,137,-0.7071067811865477,0.7071067811865474,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,25.0,0.0,1.55,1.65,185,250,233,-0.5000000000000004,0.8660254037844384,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,12.0,0.0,0.0,0.0,87,87,87,-0.2588190451025215,0.9659258262890681,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,35.0,0.0,0.0,0.0,229,229,229,0.0,1.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,48.5,0.0,2.33,1.9,102,135,143,0.25881904510252074,0.9659258262890683,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12.0,0.0,0.0,1.63,237,237,178,0.49999999999999994,0.8660254037844387,36.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,48.5,0.0,0.0,0.0,126,126,126,0.7071067811865475,0.7071067811865476,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,48.5,0.0,1.89,1.59,272,282,323,0.8660254037844386,0.5000000000000001,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,14.0,0.0,1.7,1.92,189,173,165,0.9659258262890683,0.25881904510252074,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,14.0,0.0,2.78,1.82,150,143,166,1.0,6.123233995736766e-17,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,25.0,0.0,2.04,2.07,131,133,128,0.9659258262890683,-0.25881904510252063,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,25.0,0.0,0.0,1.56,759,759,694,0.8660254037844388,-0.4999999999999998,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,35.0,0.0,0.0,1.66,140,140,148,0.7071067811865476,-0.7071067811865475,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,16.0,0.0,1.59,1.61,205,191,185,0.49999999999999994,-0.8660254037844387,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,10.0,0.0,1.82,1.97,180,172,160,0.258819045102521,-0.9659258262890682,36.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
